ID,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
6564,0,0,0,0,20,469.97619,0.02,0.064,0,0,8,1,10,0,4,2,0,0
1555,2,63.5,0,0,104,1667.158421,0,0.002547,0,0,4,1,1,5,8,2,1,0
5115,0,0,0,0,1,0,0.2,0.2,0,0,9,1,10,0,12,2,0,0
935,0,0,0,0,94,9836.068333,0.007447,0.028191,0,0,6,1,10,0,14,2,0,0
3535,0,0,0,0,74,1146.469048,0.021622,0.031306,0.408238,0,8,1,10,0,8,2,0,0
3122,7,221,0,0,27,1753.583333,0,0.013131,0,0.2,2,3,3,0,12,2,0,0
1817,0,0,0,0,42,1076.977778,0.010976,0.029431,0,0.6,2,1,10,3,8,2,0,0
4364,0,0,0,0,30,632.583333,0,0.021667,0,0,1,1,7,0,8,2,0,0
7018,9,183.708333,1,17,80,1143.371078,0.002463,0.019058,12.45099,0,2,3,3,6,12,2,1,0
3472,0,0,1,0,10,326.666667,0,0.045455,0,0,2,3,3,2,8,2,1,0
6557,6,109.666667,0,0,7,86.166667,0.006667,0.051111,0,0,9,1,7,3,4,2,0,1
4093,0,0,0,0,5,27,0.04,0.08,0,0,9,1,10,0,8,2,0,0
8540,0,0,0,0,54,1441.636905,0.008462,0.004291,0,0,8,3,3,0,4,2,0,0
583,0,0,0,0,16,462.733333,0.0125,0.046875,0,0,2,3,3,0,12,2,0,0
5343,1,23.2,0,0,4,52.4,0,0.02,0,0,7,1,1,5,8,1,0,1
701,3,314.5,0,0,22,2837.166667,0,0.008333,0,0,2,1,1,5,4,1,0,0
7118,7,114.25,1,17.333333,25,874.583333,0,0.012346,54.331037,0,2,1,7,5,7,2,1,1
7254,0,0,0,0,22,622.25,0.00303,0.006061,0,0.2,0,1,7,0,7,2,0,0
7405,0,0,0,0,5,24,0.04,0.12,0,0,2,3,3,0,7,2,1,0
5772,0,0,0,0,30,469.1,0,0.015,0,0,4,1,1,2,7,2,0,0
8328,4,155.5,0,0,20,588.9,0,0.008696,0,0,2,0,3,0,7,1,0,0
3917,4,179.607143,2,5.5,34,1045.102381,0,0.007603,0,0,1,3,3,0,12,2,0,0
118,9,275.8,1,39.68,46,1354.8,0.010909,0.041212,0,0,5,1,10,1,12,2,0,0
1058,2,77.7,1,2,24,551.158333,0.004167,0.054444,7.945368,0,9,1,10,4,4,2,0,0
6818,0,0,0,0,8,55.3,0,0.025,0,0,4,3,3,6,12,2,0,0
8009,7,271.333333,0,0,54,3510.416667,0.003571,0.010714,9.865125,0,2,1,10,2,2,2,0,1
4553,0,0,0,0,3,311,0.1,0.166667,0,0.6,2,3,3,0,12,2,0,0
6059,0,0,0,0,12,121.5,0.025,0.066667,0,0,2,1,1,0,4,2,1,0
6408,3,99,0,0,37,2419.133333,0.007895,0.023246,0,0,1,1,10,6,8,2,0,0
6315,0,0,0,0,14,148,0.064286,0.1,0,0.6,2,0,3,2,8,2,0,0
1353,0,0,0,0,2,22,0,0.1,0,0,1,1,10,6,8,2,0,0
5347,1,16,0,0,77,3586.833333,0,0.012576,0,0,9,1,10,0,4,2,0,0
798,3,32,2,9,16,1760.6,0,0.033333,0,0,8,1,10,6,4,2,0,1
420,0,0,0,0,3,36,0,0.033333,0,0,1,1,10,0,4,2,0,0
8472,2,256.5,0,0,10,117.25,0.110714,0.130952,0,0,8,1,10,3,15,2,1,1
6962,0,0,0,0,9,195.25,0.022222,0.081481,0,0,8,3,3,7,5,2,0,0
8265,0,0,0,0,39,2643.333333,0,0.012821,0,0.4,2,0,3,6,7,2,0,0
7829,0,0,1,42.4,61,1140.796667,0,0.002833,0,0,3,1,10,1,4,2,0,0
4569,1,30.5,0,0,34,1333.166667,0,0.006061,8.754045,0,9,1,10,3,4,1,0,1
8185,1,27.9,0,0,64,3875.427778,0,0.019583,5.698585,0,8,1,10,0,4,2,0,0
201,2,75,0,0,29,1279.089286,0.003333,0.014167,35.609124,0,8,1,10,6,15,2,0,1
7489,9,185.75,0,0,40,2128.416667,0.004762,0.019048,0,0,8,1,10,6,12,2,1,0
7458,1,62.5,3,196,36,585.178355,0,0.001273,0,0,2,1,10,1,7,2,0,0
8586,5,60,1,0,10,647.666667,0.016667,0.04,0,0,2,1,1,0,4,2,1,0
3207,4,367,5,2256.916667,74,8981.580128,0.002989,0.043302,0,0,9,1,10,0,11,2,0,0
6464,19,902.16,2,39.2,27,1171.471429,0,0.019152,16.437253,0,8,1,7,0,3,2,0,0
2756,4,81,0,0,8,112.728571,0,0.02,0,0,1,1,10,5,8,2,0,0
2318,0,0,0,0,13,597.625,0.007692,0.034615,0,0,8,5,10,0,11,2,0,1
5417,3,109.7,0,0,16,852.3,0.011765,0.043137,0,0,7,1,10,0,12,2,0,0
3864,0,0,0,0,23,1434.908333,0,0.030952,0,0,9,3,3,0,4,2,0,0
8636,0,0,0,0,5,0,0.2,0.2,0,0,4,5,10,6,8,2,1,0
8998,0,0,0,0,1,0,0.2,0.2,0,0.8,2,1,10,0,15,2,0,0
7666,2,59.5,1,20,96,5604.977381,0.004889,0.016625,5.344899,0,2,1,6,0,2,2,0,1
3469,0,0,0,0,8,135.833333,0,0.025,0,0.4,2,1,10,4,12,2,0,0
801,3,13,1,0,51,4651.612222,0.004156,0.020606,0,0,4,1,1,6,7,2,0,0
4511,3,40.8,1,12,5,96,0.028571,0.042857,0,0,6,5,10,3,7,2,1,0
2488,0,0,0,0,7,116.8,0.028571,0.114286,0,0,4,1,10,1,14,2,0,0
3074,6,174.75,2,123,33,773.256667,0.010811,0.022973,31.743735,0,8,5,10,0,4,2,0,1
1819,0,0,1,0,16,485.666667,0,0.0375,0,0,1,1,10,1,12,2,1,0
3785,0,0,0,0,1,0,0.2,0.2,0,0,6,1,1,2,7,2,0,0
3311,1,41.125,0,0,126,4310.004668,0.000688,0.012823,3.451072,0,8,1,10,5,4,2,0,0
6737,8,122.041667,0,0,14,338.791667,0,0.025,0,0,9,1,10,3,12,2,0,0
5319,2,30,0,0,176,4126.353297,0.001364,0.011364,22.021972,0.6,2,1,10,3,4,2,0,1
1466,0,0,0,0,4,57,0.05,0.075,0,0,8,3,3,0,11,1,0,0
1460,2,10,1,17,21,1647.5,0,0.013043,0,0,2,1,10,2,7,2,0,0
1859,1,47,0,0,19,881.166667,0,0.005882,0,0,2,1,10,1,7,1,0,0
7815,0,0,0,0,31,1759.416667,0,0.002903,0,0,1,1,10,2,4,2,1,0
4444,0,0,0,0,2,3,0,0.1,0,0.6,2,1,4,6,8,2,0,0
5679,0,0,0,0,12,544,0,0.016667,0,0,8,1,10,5,8,2,0,0
6702,0,0,0,0,3,20.2,0,0.066667,0,0,4,1,10,5,8,2,0,0
1120,0,0,0,0,16,370.666667,0.033333,0.051042,0,0,9,5,10,5,12,2,0,0
7179,0,0,0,0,3,159.5,0,0.066667,0,0,8,1,1,0,12,2,0,0
1576,1,53.4,0,0,18,539.5,0.011111,0.018889,0,0,7,1,10,6,8,2,0,0
360,0,0,0,0,11,253,0,0.027273,0,0,1,1,10,5,8,2,0,0
3083,0,0,0,0,24,841.166667,0.008333,0.041667,0,0.8,2,1,10,5,7,2,0,0
228,3,249,0,0,8,1046.5,0.04,0.04,0,0,2,3,3,1,7,1,1,0
8096,0,0,0,0,13,449.333333,0.006154,0.044615,0,0,1,1,7,0,12,2,0,0
3525,0,0,0,0,2,59,0,0.1,0,0,2,3,10,0,2,2,0,0
2480,1,75,0,0,19,1773.375,0.011765,0.030392,28.116355,0,8,1,10,0,14,2,0,1
8134,0,0,0,0,57,4312.225,0.004464,0.031964,0,0,8,1,10,0,4,2,0,0
5836,1,12.5,0,0,3,55.5,0,0.08,0,0,8,3,3,0,11,2,1,0
4603,8,111.541667,3,226,68,1664.14881,0.002703,0.021847,6.693658,0,9,1,3,0,4,2,0,1
4290,0,0,0,0,16,318.066667,0.025,0.033333,0,0,4,5,10,6,8,2,0,0
4608,0,0,0,0,1,0,0.2,0.2,0,0,8,5,10,2,8,0,0,0
8487,7,237.5,1,0,37,1302.518056,0.005952,0.023186,0,0,9,5,10,5,4,2,0,1
7312,0,0,0,0,3,54.4,0.066667,0.133333,0,0,4,5,10,2,12,2,1,0
6186,4,585.8,0,0,29,1582.533333,0.006667,0.022222,0,0,7,1,10,2,8,2,0,0
6844,0,0,0,0,4,226.8,0.04,0.06,12.837024,0,8,3,3,1,4,2,0,1
4264,0,0,0,0,24,308.863553,0,0.02803,0,0,1,1,8,5,4,2,0,0
3498,0,0,0,0,1,0,0.2,0.2,0,0,8,4,10,4,12,0,0,0
8176,1,15,0,0,29,1714.4,0.024074,0.048765,0,0,2,1,7,1,7,2,0,0
7989,0,0,0,0,39,1346.966667,0,0.005128,67.027713,0,9,3,3,2,4,1,0,1
2896,1,32.285714,0,0,8,1236.2,0,0.028571,0,0,1,5,10,0,12,2,0,0
8219,0,0,0,0,6,127.4,0,0,0,0,5,3,3,7,4,2,0,0
1380,0,0,6,270.333333,11,160.5,0,0.004762,0,0,1,1,1,0,11,1,0,0
6271,6,174.457143,2,24.2,107,1688.2494,0,0.016408,2.38597,0,3,1,1,0,4,2,1,0
5955,4,76.166667,0,0,10,182.166667,0,0.018182,0,0.4,2,5,10,0,8,2,0,0
4233,5,83,0,0,5,29.5,0.044444,0.059259,0,0,9,3,3,2,4,2,1,0
1170,0,0,0,0,7,289.5,0,0.014286,0,0,1,3,3,0,8,2,1,0
4046,0,0,0,0,5,270.583333,0.04,0.07,0,0,9,3,3,8,11,2,1,0
8769,0,0,0,0,15,212.8,0.019048,0.042857,0,0,1,3,3,6,8,2,0,0
4292,0,0,0,0,14,310,0.028571,0.064286,0,0.2,2,1,1,0,12,2,0,0
4300,0,0,0,0,108,3279.238428,0.012037,0.03071,0,0,8,1,10,3,8,2,0,0
3706,4,101.75,2,65.5,37,1307.472222,0.01115,0.027236,0,0,8,5,10,6,4,2,0,0
8221,1,6,0,0,21,1046.32,0.019565,0.053623,0,0,6,0,3,8,8,2,1,0
8355,1,30.2,0,0,5,323.4,0.066667,0.083333,0,0,4,1,1,0,12,2,1,0
7409,0,0,0,0,5,276,0,0.04,0,0,2,5,10,6,8,2,1,0
5879,1,23,1,284,78,2448.536054,0.011899,0.028415,0,0,9,1,10,6,5,2,0,0
2374,5,76,0,0,66,1415.3875,0.003582,0.014262,9.829115,0,9,1,10,8,4,2,0,0
3330,2,18,0,0,15,756.333333,0.0125,0.0625,29.24325,0,1,1,4,6,8,2,0,1
6659,0,0,0,0,47,1204.664683,0,0.015,0,0,9,1,1,0,4,2,1,0
596,3,42,0,0,16,1266.5,0,0.003509,0,0,1,1,10,1,8,2,0,0
1485,0,0,0,0,1,0,0.2,0.2,0,0.2,2,5,10,1,12,2,0,0
647,0,0,0,0,7,203.25,0,0.028571,0,0,8,3,3,6,12,2,0,0
3995,2,117.8,0,0,17,586.1,0,0.011111,0,0,5,5,10,3,14,2,0,0
3860,3,58.4,0,0,12,197,0,0.028571,0,0,8,1,10,5,4,2,0,0
2445,0,0,1,0,6,504.5,0,0.057143,0,0,8,1,10,6,11,2,1,0
847,5,523.916667,2,21,25,439.52381,0,0.023333,0,0,1,1,10,3,4,2,0,0
2437,0,0,0,0,8,70.666667,0.025,0.05,0,0,1,1,10,4,5,2,0,0
7649,14,416.392857,6,449.333333,258,11301.20416,0,0.007425,33.611792,0,1,1,1,4,4,2,0,1
2852,1,26.2,1,6,28,677.533333,0,0.019473,0,0,4,3,3,1,8,2,1,1
582,2,11.923077,2,139,80,4099.737392,0.004117,0.00528,16.880696,0,1,5,10,0,4,2,1,1
1825,0,0,0,0,1,0,0.2,0.2,0,0,2,5,10,6,2,2,0,0
344,3,180.133333,1,34.2,27,242.45,0.090323,0.122427,0,0,7,5,10,0,14,2,0,0
3614,4,352,0,0,17,229.333333,0.011111,0.031481,0,0,1,3,3,0,8,2,0,0
1521,0,0,0,0,2,67,0,0.1,0,0,1,3,3,2,8,2,0,0
1787,4,315,0,0,8,465.833333,0,0.024242,0,0,1,5,10,6,12,2,1,0
1834,0,0,0,0,28,363.25,0,0.007143,0,0,8,1,10,0,12,2,0,0
4062,0,0,0,0,13,324,0,0.00303,0,0,2,1,10,5,4,1,1,0
7553,1,218.6,0,0,19,513.162222,0.003333,0.0075,0,0,5,5,10,0,4,2,0,0
5861,6,93.5,0,0,23,251.333333,0,0.013768,0,0,2,1,10,6,12,1,0,0
6751,4,174,1,18.5,11,305.875,0,0.001709,0,0,1,3,10,6,11,1,1,0
4655,0,0,0,0,1,0,0.2,0.2,0,0,1,3,3,2,19,2,1,0
888,0,0,0,0,8,221.5,0,0.00625,0,0,9,3,3,0,4,1,0,0
4574,7,667.25,0,0,4,101.8,0,0.01,0,0,4,5,10,1,4,2,1,0
7068,0,0,0,0,52,2004.708333,0,0.019338,0,0,9,1,10,6,8,2,0,0
3715,0,0,0,0,7,17,0.085714,0.142857,0,0,2,1,1,6,12,2,0,0
7054,11,286.933333,0,0,119,7609.82065,0.0032,0.015231,0,0,9,1,10,6,8,2,0,0
2602,0,0,2,21,0,0,0,0.05,0,0,9,3,3,2,5,1,0,0
3171,0,0,2,45,11,624,0.015385,0.046154,0,0,1,1,10,2,5,2,0,0
7965,1,0,0,0,0,0,0.2,0.2,0,0,2,1,7,0,4,2,1,0
7939,4,324.5,0,0,30,1456.783333,0,0.00902,30.012882,0,2,1,10,2,4,2,0,1
892,7,76.15,0,0,67,1553.696667,0.008571,0.019048,0.682912,0,3,1,10,5,14,2,0,0
5064,6,183.25,2,80.5,60,1883.444231,0,0.020858,0,0,8,5,2,0,2,2,1,1
5625,0,0,0,0,2,11,0,0.1,0,0,9,1,10,5,14,2,0,0
5565,4,31.708333,1,4,51,946.393421,0.022549,0.03563,10.371758,0,8,3,3,6,4,2,0,0
3277,3,74,0,0,258,5154.777093,0.002317,0.011675,0,0,9,1,10,5,8,2,0,0
4968,0,0,2,18,1,0,0.066667,0.133333,0,0,8,3,3,0,4,2,0,0
3719,0,0,0,0,25,1978.7,0.032,0.06,0,0,5,1,10,0,12,2,0,0
1177,0,0,0,0,52,2086.242857,0.015385,0.020353,0,0,0,1,10,3,8,2,0,0
3322,0,0,0,0,3,0,0.2,0.2,0,0.8,2,5,10,0,12,2,0,0
5144,0,0,0,0,12,440.75,0,0.041667,0,0,9,1,10,1,8,2,1,0
4334,0,0,0,0,4,61,0,0.025,0,0,2,3,3,2,7,2,0,0
5656,6,545.65,3,204.346667,69,1182.432333,0.000685,0.002998,19.715295,0,8,1,10,0,14,2,1,1
6821,0,0,0,0,37,1212,0.010811,0.017117,0,0,8,1,10,1,4,2,0,1
6861,0,0,0,0,17,341.666667,0.011765,0.041176,0,0,1,1,8,4,2,2,0,0
7092,3,102,0,0,18,1107.466667,0.022222,0.029444,0,0.2,2,3,3,1,12,2,0,0
5986,5,286.464286,1,29.5,64,2058.604545,0.008955,0.00955,6.49391,0,8,5,10,6,5,2,0,1
2684,5,52,0,0,21,743.916667,0.004,0.016,0,0,2,1,10,0,7,2,0,0
3007,15,270.016667,3,122,66,2780.6,0,0.016533,0,0,8,1,10,6,5,2,0,0
393,7,350.6,9,406.916667,68,2435.74375,0.002564,0.015559,0,0,9,3,3,0,4,2,0,0
6456,7,140.9,1,18.2,20,318.766667,0,0.009877,0,0,7,1,10,6,4,1,0,0
2416,0,0,0,0,11,606.5,0,0.011111,0,0,2,3,11,4,7,2,1,0
6178,0,0,0,0,100,5212.708333,0.009524,0.025769,8.505587,0,8,1,10,3,4,2,1,1
3901,1,18.5,0,0,12,208,0.045455,0.081818,0,0,1,1,10,2,8,2,0,0
5902,5,42.181818,0,0,12,231.181818,0,0.01,0,0,1,1,10,0,4,1,1,0
2940,0,0,0,0,6,56,0.04,0.08,0,0,2,5,10,6,8,2,1,0
1756,8,498.980965,6,433.1,99,2129.989707,0.001869,0.006805,129.101374,0,8,1,10,5,8,2,1,0
4544,4,45.333333,0,0,53,1440.298918,0.012727,0.021974,1.660118,0,1,5,10,3,12,2,1,1
6261,0,0,0,0,20,1606.333333,0.01,0.034762,0,0,1,1,10,5,8,2,0,0
1233,1,6,0,0,18,339.75,0,0.00625,0,0,8,3,3,8,4,2,0,0
6803,0,0,1,2,12,1311,0.053333,0.084722,0,0,2,5,10,0,10,2,0,0
4275,0,0,0,0,21,1598.25,0.022222,0.047302,0,0,8,0,3,2,8,2,0,0
15,0,0,0,0,3,158,0.033333,0.033333,0,0,9,3,3,0,12,1,0,0
4538,4,54.6,2,22.133333,44,1100.789082,0.008511,0.018561,0,0,7,1,10,0,8,2,0,0
3039,4,45.833333,0,0,70,1692.257143,0,0.014556,0,0,8,1,10,0,4,2,0,0
2232,1,146,0,0,11,267.833333,0.018182,0.036364,0,0,1,3,3,2,4,2,1,0
2380,5,59.9,2,8,84,2359.522438,0.016667,0.02871,3.478136,0,3,3,3,2,12,2,0,0
295,2,36.5,0,0,32,770.375,0,0.013725,0,0,9,1,10,6,4,2,0,0
5316,4,50.333333,0,0,3,28.333333,0,0.016667,0,0,9,1,10,4,5,2,0,0
5897,0,0,0,0,6,157.5,0,0.016667,0,0,8,1,10,3,14,2,0,0
4442,8,117.5,0,0,8,104.5,0,0.016667,0,0,8,3,3,5,4,2,1,1
2188,0,0,0,0,5,186.5,0,0.04,0,0,8,1,10,0,4,2,0,0
4892,0,0,0,0,18,1259,0.010526,0.033684,0,0,2,1,10,0,8,2,0,0
8383,2,217,0,0,34,409.5,0,0.005556,0,0,9,1,10,2,4,2,0,0
2500,0,0,0,0,19,960.733333,0.015789,0.051754,0,0,2,1,10,2,2,2,1,0
8644,0,0,0,0,9,389,0,0.011111,0,0,1,1,10,6,12,2,1,0
818,0,0,0,0,3,55,0,0.066667,0,0,1,1,10,0,5,2,0,0
4972,0,0,0,0,12,166,0.028571,0.071429,0,0,1,1,10,0,8,2,1,0
4227,1,19,0,0,100,3457.285317,0.006122,0.028231,0,0,8,1,10,0,4,2,0,0
5389,0,0,0,0,19,900.916667,0.027778,0.024815,0,0.6,2,3,3,7,8,2,0,0
2931,1,8,0,0,35,1295.916667,0.004167,0.023611,0,0,2,1,4,1,7,2,1,0
4971,0,0,0,0,1,0,0.2,0.2,0,0,0,5,9,6,4,2,1,0
358,0,0,2,19,65,2163.132326,0,0.01178,0,0,8,1,10,7,4,1,0,0
1118,0,0,0,0,14,655.166667,0,0.007692,0,0,2,1,10,3,7,2,1,0
3423,1,31.25,0,0,31,1470.208333,0,0.012222,0,0,8,5,10,6,11,1,0,1
6653,2,267.8,0,0,6,616.5,0.028571,0.038095,0,0,6,5,10,6,7,2,0,0
2732,5,107,0,0,34,777.2125,0,0.013514,0,0,9,1,10,0,8,2,1,0
3401,0,0,0,0,21,1372.7,0.019048,0.035714,0,0,1,3,3,6,8,2,0,0
6287,3,152,0,0,9,117,0,0.016667,0,0,2,1,10,0,3,1,1,0
3894,5,93.4,0,0,38,689.65,0,0.004878,34.487483,0,7,1,10,5,4,1,1,1
1023,0,0,0,0,5,66,0,0.053333,0,0,1,3,10,6,12,2,0,0
7853,1,64.5,0,0,36,766.216667,0,0.001852,0,0,9,5,10,6,4,1,0,0
8915,9,198.433333,7,636.75,113,3312.879422,0.004032,0.016482,0,0,8,1,10,5,4,2,0,1
606,0,0,1,0,1,13,0,0.1,0,0,1,5,10,6,8,2,0,0
5618,0,0,0,0,19,923.22,0,0,0,0,5,3,3,0,7,2,0,0
1944,1,41,4,360,28,769.5,0.024242,0.042424,19.381818,0,2,1,10,0,2,2,0,0
5106,1,9,0,0,11,269.96,0,0.006667,0,0,4,5,10,6,7,2,0,0
6716,0,0,0,0,48,691.35728,0.034873,0.082209,0,0,8,5,10,6,12,2,0,0
4714,0,0,0,0,6,270.214286,0,0.0375,0,0,2,5,10,4,4,2,0,0
5060,15,591.663636,0,0,56,2504.413636,0.004918,0.011663,8.184095,0,2,5,10,0,4,2,0,0
7716,2,90,1,48.5,40,3789.583333,0,0.023171,0,0,9,1,10,2,4,2,1,0
2648,14,1155.666667,0,0,20,1069.16829,0,0.013,0,0,1,1,7,0,12,2,1,0
7880,0,0,1,56.4,14,103.757909,0,0.026667,45.92878,0,8,1,10,5,18,2,0,1
8568,7,286.833333,7,373.5,15,176.5,0.048,0.052,0,0,2,5,10,6,7,2,0,0
3577,0,0,0,0,21,584.133333,0,0.007143,0,0,2,1,10,2,7,2,1,0
278,0,0,0,0,31,502.966667,0.012903,0.045161,0,0,7,1,10,5,8,2,0,0
4299,8,173.411551,0,0,162,5721.800123,0.001143,0.00909,17.798126,0,7,1,10,0,8,2,0,0
6831,9,146.3,4,137.816667,7,197.066667,0,0.012632,0,0,3,1,7,5,4,2,1,0
5842,0,0,0,0,1,0,0.2,0.2,0,0,8,5,10,6,4,2,0,0
8638,2,190.4,1,274,39,1321.853333,0.009524,0.018254,0,0,5,1,10,7,7,2,0,0
430,0,0,0,0,9,101.6,0.044444,0.077778,0,0,3,1,10,6,8,2,0,0
5242,5,38.577778,2,9,7,584.377778,0,0.064352,0,0,4,3,3,0,4,2,1,1
8090,2,73.75,0,0,20,546.669697,0,0.004394,0,0,7,1,10,0,4,2,0,0
2987,0,0,0,0,19,160.5,0,0.042105,0,0.8,2,1,10,2,2,2,0,0
7268,0,0,1,42,20,408.333333,0,0.003175,33.477773,0,1,1,1,3,4,2,0,1
2097,0,0,0,0,1,0,0.2,0.2,0,0,8,3,3,0,8,1,0,0
2661,0,0,0,0,1,0,0.2,0.2,0,0,9,3,3,3,12,2,0,0
8997,2,52.5,0,0,10,753.1,0,0.02,0,0,8,1,10,0,4,2,0,0
5188,0,0,0,0,29,874.952381,0.004598,0.044368,0,0,9,3,3,0,4,2,0,0
6391,4,229.25,0,0,8,372.25,0.022222,0.009524,0,0,9,3,10,0,11,2,0,0
2617,0,0,0,0,12,282.75,0.016667,0.052778,0,0,8,1,10,0,14,2,0,0
1205,2,39.5,0,0,28,986.933333,0.044167,0.057,0,0,9,3,3,6,4,2,0,0
4738,3,618,0,0,9,341,0,0.007692,34.436019,0,1,1,10,4,12,1,0,1
3028,7,381.75,0,0,69,2599.015278,0.011806,0.034546,5.560271,0,8,3,3,0,4,2,0,1
6527,4,60.2,0,0,8,132.8,0,0.009091,0,0,7,3,3,0,4,2,0,0
6823,0,0,0,0,1,0,0.2,0.2,0,0,1,3,3,0,12,2,1,0
2952,0,0,0,0,4,141,0,0.05,0,0,5,0,3,6,12,1,0,0
918,0,0,0,0,47,902.77,0.022222,0.04037,0,0,4,5,10,7,8,2,0,0
1162,4,390.5,0,0,27,1285.583333,0,0.006897,14.672226,0,9,1,10,7,4,2,0,1
5425,0,0,0,0,10,170,0.04,0.1,0,0,2,1,10,1,12,2,0,0
8187,2,65.5,0,0,53,975.972222,0.001852,0.016296,75.308647,0,2,1,10,7,7,2,0,0
2927,9,146,0,0,49,1592.133333,0.003636,0.02,3.490036,0,2,1,10,6,7,2,1,0
398,0,0,0,0,27,228.9,0.014815,0.037037,0,0,5,0,3,0,8,2,0,0
2290,6,416,2,121,94,2881.684524,0.006122,0.02534,0,0,8,5,10,5,14,2,0,0
1565,7,204.1,0,0,5,128.7,0,0.0125,0,0,6,1,6,0,4,1,0,0
5297,0,0,0,0,23,752.761905,0.013043,0.015217,0,0,9,3,3,1,12,2,0,0
6579,4,69,0,0,20,1180,0,0.009091,30.526364,0,2,1,10,1,12,2,0,1
5552,0,0,1,8,36,1093.154762,0,0.001429,0,0,2,3,3,1,7,2,0,0
4917,5,43,0,0,36,725.333333,0.005714,0.017143,0,0,6,1,10,6,14,2,0,0
1670,6,265.4,0,0,6,161.6,0,0.022222,0,0,5,3,3,6,12,1,0,0
387,3,49.333333,5,303.25,7,148.5,0,0.014082,0,0,1,5,10,5,4,2,0,0
7542,1,12,0,0,6,74,0,0.028571,0,0,1,3,3,0,5,2,0,0
4570,2,386,1,25,31,2725,0.010909,0.017483,0,0,2,1,8,5,3,2,1,0
2679,0,0,0,0,16,306.5,0,0.015625,0,0,9,3,3,2,4,2,1,0
8197,3,159.166667,2,8,69,2766.942172,0.002817,0.028665,5.931333,0,9,1,10,0,4,2,0,0
4757,0,0,0,0,3,65.5,0.066667,0.1,0,0,8,5,10,0,14,2,0,0
4554,1,7,0,0,17,2648.5,0.0125,0.03125,0,0,1,1,10,0,4,2,0,0
896,4,66.76,0,0,10,267.9,0,0.002778,0,0,5,1,10,3,4,1,0,0
2286,0,0,0,0,2,64.5,0,0.05,0,0,8,5,10,7,4,2,0,0
2581,0,0,0,0,33,777.116667,0,0.015104,0,0,8,1,10,1,4,1,1,0
2368,0,0,0,0,28,630.083333,0.01358,0.03284,0,0,8,3,3,0,5,2,1,0
3578,3,43,0,0,11,610,0,0.015385,0,0,1,1,1,0,8,2,0,0
8110,0,0,0,0,17,600.5,0,0.005882,0,0,1,1,10,3,5,2,0,0
1941,0,0,0,0,9,368.5,0,0.008333,0,0,2,1,10,2,8,2,0,0
3875,3,74,2,26,53,893.511111,0.003571,0.005357,44.611999,0,1,3,3,2,19,2,1,1
300,16,427.066667,3,111,122,3492.316304,0.006547,0.015792,86.577722,0,8,3,3,0,12,2,0,0
2017,12,394.1,0,0,30,917.25,0,0.005405,0,0,8,1,10,0,4,1,1,1
3014,7,56.3,0,0,11,353.9,0.025,0.04375,10.024706,0,7,1,10,5,8,2,0,0
4745,5,148.5,1,25.5,36,2590.016667,0,0.020955,19.298661,0,9,3,3,0,8,2,0,0
7215,0,0,0,0,4,403,0.05,0.1,0,0,2,3,3,0,10,2,1,0
5545,0,0,0,0,12,749.75,0,0.016667,0,0,8,4,10,0,5,2,0,0
3693,0,0,0,0,17,132.633333,0.011765,0.007843,0,0,1,3,3,0,4,2,0,0
7783,3,66.333333,0,0,12,368.68,0.04,0.084444,21.24192,0,8,1,10,0,4,2,0,1
3927,11,208.25,2,109,54,2871.104167,0,0.021469,0,0,8,1,10,0,4,2,0,0
7501,0,0,0,0,22,493,0,0.009524,55.569676,0,8,0,3,4,11,2,1,1
949,2,34.916667,1,33.5,21,496.482143,0.008696,0.025121,0,0,9,5,10,0,4,2,0,0
8273,1,23.2,0,0,3,397.8,0,0,0,0,5,1,10,0,7,2,0,0
2811,0,0,0,0,4,0,0.2,0.2,0,0,3,1,1,6,12,2,0,0
4606,0,0,0,0,4,228.5,0.033333,0.03,0,0.4,2,5,10,1,8,2,0,0
760,0,0,0,0,1,0,0.2,0.2,0,0,9,1,7,0,8,2,0,0
3987,0,0,0,0,15,150.4,0,0.013333,0,0,8,1,10,3,18,2,0,0
7899,6,888.833333,0,0,39,1570.791667,0.009524,0.011156,16.329308,0,9,3,3,6,4,2,1,0
4216,0,0,0,0,2,11,0,0.1,0,0,8,5,10,0,5,2,0,0
4384,2,112.8,0,0,11,375.8,0,0.015385,0,0,6,1,10,4,3,1,1,0
5621,1,0,0,0,9,219,0.030303,0.066667,22.896364,0,2,1,10,0,8,2,0,1
4015,2,64,0,0,19,371.227273,0.001667,0.029167,0,0,1,1,1,4,5,2,0,0
5338,0,0,0,0,4,129,0,0.0125,0,0,2,3,3,2,12,2,0,0
5152,3,46.9,0,0,26,561.4,0,0.007143,53.887824,0,8,1,7,0,3,1,0,1
5032,2,81.5,1,21,18,2199.972222,0.009524,0.016825,0,0,2,3,3,0,4,2,1,0
81,2,15,0,0,13,77,0.014286,0.028571,0,0,1,1,10,4,8,2,0,0
4679,3,92.166667,1,39,46,1388.866667,0.004167,0.029444,24.407644,0,2,1,1,5,4,2,0,0
5732,4,250,0,0,11,418,0,0.014286,0,0,2,1,10,0,4,1,0,0
6827,0,0,0,0,26,710,0.003846,0.017521,0,0,5,5,9,2,7,2,0,0
